# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = Naive_Bayes_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = Naive_Bayes_1.data.R
# init = 2 (Default)
# random
#   seed = 4193878922
# output
#   file = Naive_Bayes_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,phi.1.1,phi.2.1,phi.3.1,phi.4.1,phi.1.2,phi.2.2,phi.3.2,phi.4.2,phi.1.3,phi.2.3,phi.3.3,phi.4.3,phi.1.4,phi.2.4,phi.3.4,phi.4.4,phi.1.5,phi.2.5,phi.3.5,phi.4.5,phi.1.6,phi.2.6,phi.3.6,phi.4.6,phi.1.7,phi.2.7,phi.3.7,phi.4.7,phi.1.8,phi.2.8,phi.3.8,phi.4.8,phi.1.9,phi.2.9,phi.3.9,phi.4.9,phi.1.10,phi.2.10,phi.3.10,phi.4.10
-3608.27,0.908635,0.683522,3,7,0,3630.39,0.494349,0.253613,0.150439,0.101598,0.193722,0.0168389,0.0497247,0.205495,0.0277878,0.184591,0.0262205,0.496814,0.0410063,0.455851,0.134169,0.0345645,0.0581398,0.108816,0.0445875,0.0506017,0.0175206,0.0111234,0.437184,0.0384001,0.0747402,0.014909,0.151232,0.0287191,0.434308,0.0562171,0.0282887,0.043816,0.023663,0.0309488,0.0521185,0.0151018,0.1144,0.090071,0.0425142,0.0776705,0.0147128,0.0306348,0.0339608,0.00881815
-3609.65,0.639759,0.757913,3,7,0,3622.56,0.52403,0.241871,0.138609,0.09549,0.188727,0.026142,0.0456058,0.216634,0.0277668,0.168405,0.03809,0.492764,0.0372191,0.45376,0.154586,0.0305226,0.0486955,0.108539,0.0286411,0.0558912,0.0182695,0.0152897,0.42619,0.0465474,0.065107,0.0120465,0.159482,0.0291591,0.450072,0.0581218,0.0248861,0.0422353,0.0242042,0.0356615,0.0419121,0.00279565,0.125889,0.0943777,0.0547423,0.072344,0.0140502,0.0276558,0.0258649,0.0111072
-3615.57,0.62989,0.654453,3,7,0,3629.05,0.500345,0.224906,0.185711,0.0890374,0.20919,0.0218981,0.05154,0.276557,0.0273265,0.199138,0.02384,0.428865,0.052072,0.45517,0.11985,0.0251908,0.0554356,0.113397,0.0203189,0.048058,0.0180958,0.00842845,0.486869,0.0416259,0.070134,0.0213028,0.123871,0.0326621,0.399436,0.0388796,0.0196465,0.0562634,0.0375688,0.0301381,0.0541589,0.00794574,0.113605,0.0858079,0.049428,0.0576381,0.0171362,0.0258392,0.050477,0.0251943
-3610.09,0.827786,0.560138,3,7,0,3634,0.52457,0.207667,0.172072,0.0956909,0.1976,0.0254707,0.0445081,0.255281,0.0283486,0.177058,0.0166516,0.412249,0.0490139,0.462915,0.127343,0.0228527,0.052805,0.113711,0.0292279,0.0474047,0.0159417,0.0113341,0.502982,0.055184,0.071422,0.0176102,0.12722,0.0241069,0.412871,0.0493429,0.0163877,0.0653597,0.0365201,0.030567,0.0444139,0.00593065,0.12113,0.0804066,0.0488865,0.0796075,0.0143475,0.0315837,0.0423788,0.0320242
-3614.11,0.864566,0.576168,3,7,0,3624.17,0.486813,0.27475,0.14281,0.0956274,0.179739,0.0208441,0.05927,0.150236,0.0157382,0.19496,0.0268061,0.518007,0.033468,0.414668,0.15265,0.0145316,0.0471562,0.115803,0.0167304,0.0637582,0.0125051,0.0180308,0.432898,0.0735627,0.0620544,0.0341669,0.169903,0.0320152,0.482324,0.0485218,0.0277378,0.0334964,0.0277689,0.0384761,0.0692636,0.00526834,0.120169,0.0869177,0.02217,0.089101,0.0190769,0.0276113,0.0225711,0.0200237
-3616.13,0.707722,0.613156,3,7,0,3634.85,0.477261,0.26881,0.162306,0.0916229,0.189552,0.028656,0.0683599,0.187124,0.0138776,0.184185,0.0185447,0.500453,0.0321387,0.427524,0.180459,0.0140617,0.049092,0.123288,0.0153131,0.0596439,0.0144768,0.0125091,0.4323,0.0867663,0.063702,0.0236584,0.150242,0.0312891,0.46396,0.0529856,0.0186524,0.0281809,0.0255816,0.0378939,0.0731221,0.00654435,0.126364,0.0862708,0.0238379,0.0735183,0.0212544,0.0230295,0.0191679,0.0124181
-3616.03,0.98737,0.564298,3,7,0,3633.34,0.579884,0.162207,0.166522,0.0913874,0.193204,0.0220277,0.0268977,0.197647,0.0258369,0.18848,0.0281238,0.461292,0.0414137,0.487432,0.117734,0.0183423,0.053457,0.109054,0.0471757,0.0386271,0.0139198,0.0142294,0.471563,0.0275517,0.0704931,0.0222196,0.169058,0.0315755,0.437019,0.0441494,0.0267909,0.0674749,0.0232921,0.0142881,0.0440495,0.00573114,0.124465,0.0712266,0.0434568,0.0861247,0.0168994,0.0268936,0.0251509,0.0656338
-3615.06,0.594503,0.672627,3,7,0,3641.84,0.456784,0.287951,0.177581,0.0776839,0.182316,0.0234135,0.0685956,0.171081,0.0193859,0.166685,0.0187631,0.508535,0.0452844,0.42789,0.185106,0.0377506,0.0556906,0.132834,0.0102805,0.0502077,0.0149066,0.0121156,0.434661,0.066583,0.0582212,0.0188259,0.142802,0.0308893,0.455971,0.0595033,0.0234218,0.0415156,0.03267,0.0439755,0.0614714,0.00675542,0.115568,0.0868983,0.0284763,0.0807683,0.0199854,0.0278591,0.0264232,0.00591376
-3615.7,0.822179,0.557628,3,7,0,3633.99,0.50288,0.254795,0.185946,0.0563792,0.186643,0.0191367,0.0405099,0.21358,0.0226179,0.188329,0.0249446,0.44855,0.0385687,0.453911,0.144824,0.0218072,0.0426767,0.12405,0.0149445,0.0469935,0.0154283,0.0071937,0.454032,0.0733256,0.0727547,0.0286662,0.211553,0.0210866,0.449658,0.032652,0.0105945,0.0579723,0.0238047,0.0238709,0.0558493,0.00482859,0.131297,0.0800446,0.0261165,0.0946395,0.0165516,0.0421459,0.0166329,0.0172161
-3612.14,0.94492,0.570536,3,7,0,3631.25,0.519875,0.224921,0.142484,0.11272,0.199361,0.0257546,0.0489153,0.21366,0.0204834,0.163257,0.0179426,0.482659,0.0470356,0.454586,0.14938,0.0292614,0.0609582,0.111895,0.0406511,0.0391119,0.012487,0.0191557,0.467847,0.0299838,0.0567986,0.0165059,0.103866,0.0339614,0.43895,0.0615949,0.0487632,0.0433443,0.0308579,0.0358254,0.0474847,0.00255145,0.11349,0.0890078,0.041093,0.0960848,0.0195783,0.0224182,0.0340564,0.0293819
-3616.82,0.623893,0.653601,3,7,0,3638.32,0.505041,0.245722,0.184456,0.0647821,0.184412,0.0183013,0.0396862,0.193948,0.0217833,0.196591,0.0269748,0.47001,0.0402441,0.449745,0.114478,0.0199066,0.0446291,0.119258,0.0141267,0.0492547,0.0171551,0.00877847,0.464538,0.0730189,0.0707029,0.0231448,0.229155,0.0267149,0.449814,0.0356613,0.011417,0.0512156,0.0264162,0.0189937,0.0531226,0.00190542,0.128501,0.0771427,0.0256965,0.0931629,0.016342,0.0523829,0.020805,0.0208633
-3618.23,0.98304,0.557056,3,7,0,3637.21,0.536677,0.18183,0.181021,0.100472,0.187304,0.0340087,0.0541694,0.165317,0.0259173,0.168332,0.021377,0.539565,0.048483,0.480977,0.146416,0.0445347,0.0640027,0.0995284,0.0344515,0.0399601,0.0136461,0.0166461,0.449943,0.0310684,0.054136,0.0212383,0.133884,0.0355189,0.446778,0.0668536,0.0282557,0.0441466,0.0285582,0.032051,0.0418436,0.00172733,0.112902,0.0653176,0.0435201,0.0601442,0.0182723,0.0150474,0.0461404,0.0380185
-3624.41,0.623136,0.660744,3,7,0,3645.04,0.4898,0.237298,0.153482,0.11942,0.187775,0.0188066,0.0330007,0.193793,0.0241817,0.190478,0.0313294,0.484764,0.0286593,0.431506,0.0971924,0.0124089,0.0504992,0.120027,0.0249612,0.0398996,0.0134569,0.0148737,0.539686,0.0665423,0.0734436,0.0388147,0.1396,0.0248525,0.464071,0.040171,0.0168559,0.0397907,0.028356,0.026397,0.0863959,0.0202482,0.109763,0.0807118,0.0146973,0.107911,0.0197935,0.0382147,0.016281,0.00978907
-3632,0.747923,0.562934,3,7,0,3652.78,0.551856,0.230371,0.166937,0.050836,0.194841,0.0266797,0.0555846,0.164072,0.0196767,0.166979,0.00897211,0.491618,0.0563138,0.461983,0.210886,0.0478773,0.0514133,0.108325,0.0174996,0.0468947,0.016132,0.0130677,0.385124,0.0365936,0.0569371,0.00549063,0.168369,0.0362309,0.427671,0.0533919,0.0320868,0.0637668,0.0280228,0.0368248,0.026518,0.00112337,0.132187,0.099959,0.0609234,0.0634573,0.0168059,0.0272983,0.0340375,0.0483656
-3625.36,1,0.537957,3,7,0,3652.72,0.551457,0.202967,0.171826,0.0737497,0.208894,0.0125146,0.0319843,0.174439,0.0190286,0.155977,0.0118081,0.513576,0.0425902,0.478092,0.188233,0.0253613,0.0521435,0.0916876,0.0128785,0.0456955,0.01394,0.00665074,0.410865,0.0313972,0.0552006,0.0122452,0.151319,0.0261391,0.436754,0.0600023,0.0403169,0.0693989,0.036934,0.0447251,0.039755,0.0150459,0.116761,0.0924525,0.0690416,0.0788453,0.0177546,0.0456532,0.0437985,0.0201021
-3619.52,0.547845,0.647755,3,7,0,3646.77,0.496608,0.241851,0.189495,0.0720456,0.205715,0.0147855,0.0435584,0.206619,0.0148132,0.210887,0.0206899,0.494834,0.0317149,0.450588,0.146994,0.0275993,0.0442676,0.109367,0.0247157,0.0323025,0.0143426,0.00409962,0.428537,0.0385247,0.082686,0.0163861,0.157571,0.0372441,0.431053,0.051795,0.0438115,0.0413004,0.0278094,0.0208325,0.0675811,0.000321372,0.125411,0.0692512,0.0382826,0.0964621,0.0221866,0.0520082,0.0282582,0.0247919
-3612.72,0.963359,0.515375,3,7,0,3636.18,0.485607,0.244583,0.192166,0.0776447,0.196936,0.0183289,0.0739329,0.162015,0.0229875,0.200485,0.024642,0.519881,0.0322824,0.435888,0.125939,0.0319164,0.0450336,0.116734,0.0322668,0.0271941,0.0184782,0.00792697,0.424317,0.0605585,0.0691437,0.0174827,0.160471,0.0142198,0.448692,0.052573,0.029916,0.0437196,0.0267864,0.0354976,0.0619588,0.00232107,0.121171,0.0912921,0.0484478,0.102964,0.0184898,0.0237922,0.0181089,0.0352111
-3612.04,1,0.599904,3,7,0,3626.69,0.525557,0.203514,0.1848,0.0861295,0.188646,0.0304188,0.0594918,0.187717,0.027113,0.185495,0.0153386,0.453915,0.03672,0.44761,0.119657,0.0321003,0.0486403,0.125341,0.0247988,0.024601,0.0145366,0.00912725,0.48119,0.0456339,0.0646802,0.0147336,0.151576,0.0245272,0.441437,0.0528108,0.0268887,0.103797,0.0323239,0.0276862,0.0342607,0.00199638,0.127429,0.0711485,0.0557321,0.0939384,0.0184745,0.0356283,0.0310663,0.0317737
-3616.92,0.85567,0.721838,3,7,0,3628.26,0.50383,0.221779,0.162854,0.111537,0.199064,0.0187294,0.0338458,0.201806,0.0197199,0.190223,0.0362313,0.464541,0.0545539,0.445984,0.129423,0.0167157,0.0644756,0.116171,0.0260951,0.0542149,0.0105737,0.0232246,0.485724,0.0483607,0.0586136,0.0391786,0.148811,0.0252467,0.439671,0.0398776,0.0169545,0.026587,0.0360093,0.0278716,0.0658944,0.00100517,0.0997102,0.0721541,0.0249887,0.132117,0.0176088,0.0265864,0.0320321,0.0294057
-3618.9,0.620347,0.761065,3,7,0,3639.64,0.544121,0.217461,0.156445,0.0819735,0.181197,0.0253806,0.0457427,0.202072,0.0210436,0.18958,0.0107628,0.500167,0.0425043,0.451682,0.129419,0.0235966,0.0473506,0.116428,0.025529,0.0479914,0.0190423,0.00761787,0.41225,0.0696855,0.0641068,0.0103771,0.181724,0.0183371,0.437695,0.0511855,0.0586269,0.0647493,0.0260501,0.0231643,0.0627892,0.000952778,0.1445,0.0884447,0.0554288,0.0553323,0.0165101,0.0361401,0.0177282,0.0171167
-3621.67,0.853334,0.647408,3,7,0,3637.39,0.482106,0.245735,0.176615,0.0955447,0.201145,0.0202569,0.0460937,0.204593,0.021779,0.163737,0.0381972,0.450886,0.0387226,0.456239,0.151639,0.0248747,0.0577301,0.115169,0.0264233,0.0393556,0.0112245,0.0200379,0.506154,0.0245599,0.0621769,0.0380937,0.126782,0.0442073,0.45457,0.0453661,0.00684983,0.0209522,0.0282645,0.0351993,0.0439853,0.0297585,0.104667,0.0747799,0.0173605,0.132509,0.0197198,0.0311212,0.0365157,0.028303
-3618.45,0.907168,0.681139,3,7,0,3645.81,0.480218,0.251105,0.157387,0.11129,0.1863,0.0317802,0.0618534,0.161774,0.0250844,0.182735,0.0116829,0.527944,0.0482192,0.454869,0.160726,0.0227043,0.0484821,0.0969323,0.0134539,0.0716173,0.0155675,0.0138498,0.444888,0.0528596,0.0578236,0.0146684,0.158657,0.0289193,0.447866,0.0525086,0.0261575,0.0592675,0.0316599,0.0267735,0.0528191,0.00249436,0.130028,0.0898593,0.0550452,0.050564,0.00896964,0.0360239,0.0147178,0.0218559
-3621.4,0.799377,0.752521,3,7,0,3635.89,0.549027,0.223643,0.163081,0.0642493,0.197681,0.0140088,0.0318149,0.261158,0.0183018,0.175905,0.0388381,0.41276,0.0379111,0.449623,0.125448,0.0259517,0.0567553,0.133486,0.0336987,0.0207175,0.00992109,0.0117153,0.476357,0.0461348,0.0706561,0.0313179,0.154761,0.0264108,0.443253,0.0454664,0.0251541,0.0265238,0.0236105,0.0302793,0.0540969,0.00681073,0.109224,0.0789703,0.0172905,0.158874,0.0326862,0.0292279,0.0425411,0.0146586
-3621.55,0.843481,0.753638,3,7,0,3637.5,0.494532,0.259275,0.175066,0.0711265,0.187444,0.0132216,0.0382458,0.17181,0.0158022,0.181126,0.0125625,0.471222,0.0617518,0.465449,0.185774,0.025925,0.0481152,0.109033,0.011626,0.0462809,0.0156998,0.0126254,0.473076,0.0458452,0.0705459,0.0119162,0.149896,0.0356752,0.445516,0.0512368,0.0226836,0.0964774,0.0305169,0.0311467,0.0370165,0.00941174,0.114143,0.100098,0.0528891,0.0802475,0.0104652,0.0241472,0.0162311,0.0171049
-3618.92,0.856168,0.78559,6,95,0,3639.17,0.455929,0.267132,0.18118,0.0957592,0.1937,0.0369349,0.0522717,0.235415,0.0163479,0.179936,0.015011,0.450308,0.0289885,0.457338,0.138568,0.022775,0.0529968,0.106571,0.0165346,0.0389102,0.00965327,0.0260521,0.475572,0.0295987,0.0619638,0.0242098,0.134521,0.0381309,0.463863,0.049858,0.0318428,0.0338778,0.0217196,0.0211585,0.0458276,0.0149114,0.135956,0.0747133,0.0660489,0.106266,0.0148115,0.0232285,0.0238027,0.0298072
-3614.1,0.593688,0.828302,7,175,0,3635.45,0.569972,0.198511,0.141379,0.0901373,0.187495,0.0181735,0.0295651,0.169211,0.0182016,0.181201,0.0199689,0.473869,0.0293544,0.437631,0.128823,0.0238874,0.052635,0.124537,0.0339674,0.0450782,0.0229073,0.0157635,0.482032,0.0544714,0.066753,0.021514,0.162638,0.0264049,0.454273,0.0630475,0.0290897,0.0394097,0.031855,0.0220965,0.0342397,0.0243609,0.118778,0.0815725,0.0580262,0.118954,0.0177478,0.0344629,0.0216504,0.0243531
-3617.92,0.713179,0.688407,3,7,0,3637.59,0.476568,0.254978,0.184603,0.0838505,0.195853,0.028894,0.0692099,0.240086,0.0244082,0.176656,0.0251358,0.499176,0.0611826,0.463874,0.164747,0.0101508,0.0456506,0.110899,0.0149586,0.0236988,0.00948226,0.00957236,0.412782,0.0459032,0.057886,0.0242835,0.161362,0.0378942,0.437931,0.0367427,0.0260822,0.0590298,0.0264816,0.0388805,0.0748142,0.00153066,0.122884,0.0788492,0.0179652,0.0623263,0.0182399,0.031349,0.0329427,0.0202042
-3619.6,0.843623,0.637732,3,7,0,3639.57,0.528411,0.212988,0.119763,0.138839,0.205036,0.0232611,0.0289754,0.220731,0.0214551,0.186758,0.0266852,0.530129,0.0392371,0.492157,0.175598,0.0357886,0.0505199,0.122504,0.0263445,0.0243271,0.0133415,0.0102093,0.479715,0.0375538,0.0606249,0.0118929,0.124995,0.042791,0.438578,0.0284136,0.0219109,0.0379134,0.037657,0.0244949,0.0594207,0.00545872,0.116286,0.0730936,0.0302277,0.0567522,0.0172647,0.0272158,0.0261275,0.00855482
-3621.98,0.924584,0.66485,3,7,0,3639.55,0.480431,0.232255,0.233906,0.0534077,0.188744,0.0219719,0.0664571,0.208754,0.0232254,0.171784,0.017683,0.420708,0.040652,0.404946,0.125379,0.0151661,0.0553387,0.111818,0.0209239,0.061218,0.0165174,0.0180518,0.430405,0.0560541,0.0684253,0.0370269,0.188736,0.0161039,0.444779,0.0953051,0.0234191,0.0517871,0.0191012,0.0273968,0.053437,0.00123207,0.12465,0.0841246,0.0465523,0.137389,0.0185675,0.027575,0.0270076,0.0315873
-3614.99,0.925756,0.745646,3,7,0,3640.38,0.520579,0.240421,0.140694,0.0983059,0.204052,0.0220312,0.0370851,0.198554,0.0149067,0.170459,0.0290435,0.502502,0.0488706,0.505875,0.15761,0.016573,0.0481159,0.114024,0.0221932,0.0348812,0.0158706,0.00703794,0.479754,0.0479532,0.0597594,0.0161661,0.137804,0.04964,0.447414,0.0228085,0.0272546,0.0494343,0.0294356,0.0319465,0.0546045,0.00162561,0.114678,0.0916743,0.0237101,0.08054,0.0168974,0.0179779,0.0309414,0.0182969
-3620.97,0.213767,0.836949,4,19,0,3646.46,0.515891,0.269323,0.124221,0.0905649,0.197323,0.026246,0.024456,0.201189,0.0144324,0.169513,0.0301624,0.482531,0.0415975,0.499682,0.141423,0.026026,0.0537206,0.114115,0.037423,0.0655084,0.015353,0.0116901,0.482515,0.0532952,0.0578548,0.0185592,0.156878,0.0577609,0.446599,0.022153,0.0179513,0.0275614,0.0233047,0.0330002,0.050829,0.000263424,0.129844,0.0849036,0.0259096,0.0693955,0.0199716,0.0201373,0.032452,0.0164699
-3619.91,0.981926,0.494327,3,7,0,3632.74,0.513706,0.190218,0.217558,0.0785179,0.189775,0.0188841,0.0656257,0.204488,0.0299815,0.18782,0.0152822,0.479936,0.0417843,0.413989,0.151746,0.0230467,0.0514584,0.112247,0.0176337,0.0244762,0.0149114,0.0155379,0.430308,0.0477621,0.0724319,0.0254531,0.15411,0.00665656,0.438428,0.0897647,0.0379971,0.073402,0.0336165,0.0222775,0.057445,0.00233178,0.110737,0.0762166,0.0475701,0.113328,0.0168759,0.0378093,0.0222822,0.0245717
-3622.87,0.841824,0.583749,3,7,0,3638.81,0.502297,0.294951,0.118794,0.0839574,0.202231,0.0192898,0.0176437,0.201335,0.0130438,0.18433,0.0185707,0.487163,0.0344784,0.476297,0.145186,0.0188205,0.0558112,0.117668,0.0355764,0.0305481,0.0136887,0.0153639,0.500184,0.0299624,0.0561768,0.013163,0.161514,0.0301905,0.456491,0.0274678,0.00947073,0.0486811,0.0235728,0.0231817,0.053136,0.00161745,0.122356,0.0911278,0.0294995,0.128784,0.0221508,0.0321108,0.0292197,0.0228979
-3618.49,0.962253,0.607506,3,7,0,3643.17,0.505268,0.217144,0.170218,0.10737,0.208426,0.0220104,0.0747623,0.147596,0.0266612,0.171816,0.0237074,0.549556,0.0350019,0.484959,0.15179,0.0311003,0.0619816,0.102131,0.0235372,0.0329989,0.0123578,0.0140638,0.42597,0.0313682,0.0729435,0.0183242,0.179589,0.0238281,0.431175,0.0608483,0.0160145,0.0349721,0.0253421,0.0268982,0.0637553,0.00393445,0.111049,0.0708925,0.0311865,0.127839,0.0150626,0.028056,0.00968702,0.0168076
-3614.99,0.937184,0.704442,3,7,0,3634.31,0.508654,0.267379,0.119435,0.104532,0.21612,0.0188662,0.0322106,0.173641,0.0180566,0.161412,0.0134269,0.485527,0.046146,0.493006,0.145041,0.0199465,0.0408639,0.0955425,0.0329616,0.0412554,0.0140709,0.0138612,0.509899,0.0526228,0.0625432,0.0187423,0.122647,0.0207528,0.444575,0.0607716,0.013503,0.0604233,0.0251165,0.035171,0.0466477,0.00637535,0.11439,0.076365,0.0518239,0.105142,0.0181183,0.026263,0.0318392,0.0343135
-3614.52,0.88356,0.798426,6,111,0,3634.59,0.485089,0.296471,0.161993,0.0564464,0.186307,0.0328696,0.050617,0.176402,0.0169927,0.178502,0.0145785,0.520191,0.0417827,0.435926,0.123569,0.0432405,0.0613353,0.11386,0.0236082,0.0381939,0.0115193,0.0151819,0.484281,0.0449371,0.0673998,0.0303202,0.138663,0.0416508,0.454493,0.0542664,0.0118626,0.0470559,0.0236289,0.0283548,0.0657969,0.00164504,0.117291,0.0802366,0.0561556,0.0783172,0.0192512,0.0304832,0.0308674,0.00836619
-3616.68,0.536757,0.862234,3,11,0,3634.34,0.506208,0.236783,0.15591,0.101099,0.19603,0.0443155,0.0423398,0.164732,0.0252289,0.17938,0.0455404,0.559134,0.0361891,0.428576,0.118293,0.0107492,0.0407771,0.105409,0.0203774,0.0472212,0.016151,0.0178161,0.472363,0.0443108,0.0738288,0.0286892,0.13391,0.0279761,0.455327,0.0489522,0.0189408,0.0367092,0.0242686,0.0330109,0.0537046,0.00184772,0.11877,0.0825644,0.0613302,0.0840531,0.0134283,0.0312868,0.0332007,0.0232663
-3620.22,0.752399,0.682326,3,7,0,3639.3,0.502121,0.21747,0.196705,0.083705,0.160136,0.0131674,0.0398057,0.217368,0.0224999,0.192414,0.00956911,0.416722,0.0553603,0.466488,0.152956,0.0233967,0.055758,0.125029,0.019828,0.060275,0.0199568,0.0143684,0.418875,0.0591911,0.0618753,0.0196716,0.218416,0.0472002,0.438028,0.0460604,0.0396149,0.03442,0.0347995,0.0271985,0.0475395,0.000626296,0.136661,0.0695214,0.0258612,0.100808,0.0149256,0.0260806,0.0275349,0.0399929
-3624.88,0.790818,0.655229,3,7,0,3642.34,0.536277,0.23228,0.150571,0.0808715,0.218952,0.0100143,0.0281886,0.16767,0.01699,0.19427,0.0145824,0.503709,0.0494329,0.428197,0.127547,0.0163088,0.03837,0.116149,0.0496494,0.0322524,0.0177217,0.00792701,0.453674,0.0637675,0.0605259,0.0242236,0.130015,0.0375939,0.44217,0.0553347,0.0278444,0.0723277,0.0312925,0.039552,0.0901426,0.00140535,0.10431,0.0975524,0.0335783,0.0991863,0.0202347,0.0267797,0.044778,0.0057797
-3616.59,0.998711,0.651252,3,7,0,3638.95,0.437329,0.241025,0.21807,0.103577,0.173683,0.025931,0.0707973,0.216663,0.0241368,0.192939,0.0323246,0.415587,0.0398248,0.471175,0.1443,0.0211862,0.0672132,0.110121,0.0148336,0.0635717,0.0124002,0.0166176,0.453929,0.0729329,0.059866,0.0216717,0.15889,0.036756,0.455531,0.0444711,0.0221153,0.0314598,0.0297361,0.0167087,0.0438772,0.0026476,0.121897,0.0686795,0.0380948,0.0807135,0.0157123,0.0316851,0.0208375,0.0584821
-3617.17,0.79123,0.779413,8,351,0,3634.5,0.561108,0.226993,0.137773,0.0741259,0.220106,0.0260165,0.0685873,0.179423,0.0178533,0.170459,0.0241585,0.444464,0.0460997,0.503383,0.127493,0.0560152,0.0413371,0.105368,0.0293147,0.0806133,0.0153005,0.00551734,0.468306,0.0430598,0.0561089,0.0206954,0.138114,0.0158774,0.435562,0.0387255,0.0260954,0.0467852,0.0284359,0.0213127,0.0616833,0.00763652,0.122424,0.0816346,0.0360091,0.0751399,0.0167735,0.0268866,0.0202382,0.0509858
-3617.58,0.878916,0.774839,3,7,0,3635.57,0.537949,0.246763,0.125147,0.0901406,0.201477,0.0161091,0.0679104,0.219928,0.0200786,0.195066,0.0265385,0.504933,0.0375711,0.429237,0.16388,0.0146247,0.0716395,0.109257,0.0301445,0.0373881,0.0212275,0.00644149,0.426804,0.0328471,0.049463,0.0426023,0.146732,0.0362572,0.436916,0.0473436,0.0284987,0.0508071,0.0344284,0.0304286,0.0429811,0.00572671,0.112708,0.0934903,0.0291307,0.0784218,0.0144907,0.0300238,0.0373799,0.0190657
-3619.88,0.844275,0.832937,7,179,0,3636.48,0.52251,0.23143,0.166863,0.0791973,0.206114,0.0322,0.054107,0.180119,0.0194784,0.171397,0.018329,0.431264,0.041108,0.432947,0.137457,0.0120243,0.0763394,0.0974132,0.0198793,0.0675232,0.00875963,0.0126428,0.501136,0.097579,0.0741151,0.0167079,0.147227,0.0244722,0.408612,0.0635808,0.0261031,0.0675123,0.02748,0.0218018,0.037705,0.00634939,0.120403,0.110824,0.0262528,0.0923295,0.0175903,0.0404852,0.0318037,0.020827
-3624.56,0.374251,0.86806,6,127,0,3644.7,0.530408,0.195417,0.187778,0.0863961,0.20479,0.0148362,0.053505,0.213352,0.0186682,0.207959,0.0272943,0.497761,0.0392004,0.421356,0.121248,0.00452395,0.0709792,0.0955722,0.0164908,0.0277817,0.0203014,0.0106645,0.497625,0.0206216,0.0727928,0.0186242,0.154337,0.0512223,0.422228,0.0517576,0.0104086,0.0401656,0.0235642,0.0335908,0.0467206,0.00120277,0.112176,0.0993203,0.0334753,0.116921,0.0153007,0.0463197,0.0388951,0.0264488
-3618.85,0.771913,0.59541,3,7,0,3648.18,0.545963,0.192608,0.17639,0.0850392,0.194479,0.0169201,0.0521095,0.217266,0.0156546,0.18131,0.0289776,0.488444,0.0387777,0.448969,0.123087,0.00527245,0.0708863,0.115179,0.0223929,0.0308976,0.0124107,0.0142182,0.468878,0.0223774,0.0808867,0.0213375,0.172224,0.0291496,0.432145,0.0369494,0.0145154,0.0462374,0.0270543,0.0238716,0.0505173,0.00085979,0.111327,0.0912204,0.0333588,0.127718,0.0163785,0.0500259,0.0339393,0.0317784
-3611.76,0.829409,0.582003,3,7,0,3641.32,0.479558,0.271264,0.167805,0.0813726,0.193679,0.0291619,0.0443396,0.185933,0.02851,0.1664,0.0170939,0.48107,0.0525149,0.460266,0.158454,0.0557683,0.0378455,0.109366,0.0240683,0.0402695,0.0135323,0.0145344,0.46387,0.0343349,0.0523802,0.0260194,0.131686,0.0401476,0.44921,0.0566961,0.0359765,0.0581923,0.0283339,0.0367024,0.0612199,0.00662273,0.124334,0.0807962,0.0388624,0.0763335,0.0196609,0.0200568,0.0244295,0.0213286
-3611.96,0.724724,0.598725,3,7,0,3631.82,0.496346,0.255732,0.165321,0.0826016,0.187107,0.0301425,0.0418345,0.17601,0.0272137,0.163089,0.023354,0.493532,0.051763,0.478236,0.167945,0.0429367,0.0413024,0.104166,0.026563,0.0562836,0.0138834,0.0199245,0.452837,0.0653427,0.0500272,0.0241252,0.131812,0.0385843,0.465687,0.0497224,0.0287196,0.0513449,0.029117,0.0282711,0.0609399,0.00382815,0.113829,0.0740614,0.0297893,0.0488715,0.0200704,0.0282623,0.0362054,0.0232661
-3615.17,0.696662,0.561268,3,7,0,3631.97,0.495989,0.24765,0.156169,0.100192,0.191056,0.0365036,0.049883,0.174112,0.0275961,0.155243,0.0235037,0.482879,0.0475482,0.470624,0.154792,0.046645,0.0430041,0.0991634,0.0282066,0.0389007,0.0199097,0.0126064,0.441325,0.0688622,0.05061,0.0387601,0.136823,0.0535856,0.462252,0.0557362,0.0242432,0.054984,0.0267291,0.0330597,0.0652433,0.00215515,0.114092,0.0698369,0.0383012,0.0543251,0.0172025,0.0284672,0.0376784,0.0235511
