# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = LDA_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = LDA_1.data.R
# init = 2 (Default)
# random
#   seed = 4189522076
# output
#   file = LDA_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.3.1,theta.4.1,theta.5.1,theta.6.1,theta.7.1,theta.8.1,theta.9.1,theta.10.1,theta.11.1,theta.12.1,theta.13.1,theta.14.1,theta.15.1,theta.16.1,theta.17.1,theta.18.1,theta.19.1,theta.20.1,theta.21.1,theta.22.1,theta.23.1,theta.24.1,theta.25.1,theta.1.2,theta.2.2,theta.3.2,theta.4.2,theta.5.2,theta.6.2,theta.7.2,theta.8.2,theta.9.2,theta.10.2,theta.11.2,theta.12.2,theta.13.2,theta.14.2,theta.15.2,theta.16.2,theta.17.2,theta.18.2,theta.19.2,theta.20.2,theta.21.2,theta.22.2,theta.23.2,theta.24.2,theta.25.2,phi.1.1,phi.2.1,phi.1.2,phi.2.2,phi.1.3,phi.2.3,phi.1.4,phi.2.4,phi.1.5,phi.2.5
-391.251,1,0.177861,4,15,0,409.499,0.927025,0.891513,0.535066,0.564279,0.0504629,0.931007,0.981377,0.0768156,0.682456,0.0365293,0.934606,0.443376,0.59512,0.999999,0.138122,0.844899,0.260438,0.233212,0.85806,0.917024,0.247043,0.143687,0.596357,0.541872,0.0477345,0.0729747,0.108487,0.464934,0.435721,0.949537,0.0689929,0.0186234,0.923184,0.317544,0.963471,0.0653942,0.556624,0.40488,1.20883e-06,0.861878,0.155101,0.739562,0.766788,0.14194,0.0829758,0.752957,0.856313,0.403643,0.458128,0.952265,3.26324e-05,0.395201,5.5338e-07,0.334508,0.259141,0.27011,0.41292,1.98601e-07,0.327906,0.000179582
-399.49,0.840938,0.177861,5,47,0,412.58,0.930427,0.960788,0.67152,0.594935,0.0816967,0.924945,0.953671,0.0355933,0.997454,0.013679,0.963093,0.998747,0.177342,0.985564,0.019114,0.824662,0.0666861,0.376467,0.849923,0.999934,0.338104,0.119543,0.94835,0.788907,0.0207095,0.0695726,0.0392124,0.32848,0.405065,0.918303,0.0750548,0.0463294,0.964407,0.00254612,0.986321,0.0369075,0.00125317,0.822658,0.0144358,0.980886,0.175338,0.933314,0.623533,0.150077,6.59727e-05,0.661896,0.880457,0.0516496,0.211093,0.97929,1.11747e-09,0.374458,0.0354956,0.271879,0.309927,0.353036,0.383303,0.000627396,0.271274,4.11026e-08
-394.397,0.603794,0.177861,4,15,0,414.46,0.833318,0.926241,0.535893,0.762448,0.0380621,0.892164,0.844855,0.0135785,0.996537,0.00701127,0.806056,0.991595,0.229587,0.822279,0.140226,0.942469,0.0279995,0.103456,0.821055,0.999579,0.600031,0.0301024,0.838124,0.579429,0.10369,0.166682,0.073759,0.464107,0.237552,0.961938,0.107836,0.155145,0.986422,0.00346294,0.992989,0.193944,0.00840514,0.770413,0.177721,0.859774,0.0575309,0.972,0.896544,0.178945,0.000421298,0.399969,0.969898,0.161876,0.420571,0.89631,5.74586e-07,0.38338,1.42258e-06,0.402612,0.293812,0.195624,0.363117,0.00872733,0.343069,0.00965657
-388.276,0.318654,0.177861,4,31,0,408.081,0.977078,0.894023,0.570703,0.773216,0.0156772,0.946385,0.925442,0.0610093,0.994956,0.0484523,0.988828,0.872133,0.564758,0.975628,0.0747162,0.881732,0.0547327,0.0575883,0.864017,0.99899,0.420744,0.707275,0.751399,0.605948,0.053918,0.0229215,0.105977,0.429297,0.226784,0.984323,0.0536149,0.0745575,0.938991,0.0050441,0.951548,0.0111718,0.127867,0.435242,0.0243724,0.925284,0.118268,0.945267,0.942412,0.135983,0.00100988,0.579256,0.292725,0.248601,0.394052,0.946082,0.000463476,0.395939,0.000163699,0.376705,0.306972,0.225376,0.34241,9.98811e-05,0.349991,0.00188129
-391.166,0.973178,0.177861,4,15,0,404.551,0.871617,0.932797,0.551038,0.815803,0.0478066,0.961381,0.982138,0.0827806,0.996246,0.0245252,0.972949,0.519758,0.751914,0.998707,0.0190189,0.781858,0.0414461,0.0525209,0.948625,0.99756,0.449378,0.259929,0.662969,0.543404,0.134223,0.128383,0.0672028,0.448962,0.184197,0.952193,0.0386187,0.0178618,0.917219,0.00375378,0.975475,0.0270511,0.480242,0.248086,0.00129313,0.980981,0.218142,0.958554,0.947479,0.0513748,0.00244024,0.550622,0.740071,0.337031,0.456596,0.865777,0.0023428,0.407117,0.000788313,0.339235,0.332351,0.251161,0.339073,0.00113829,0.325445,0.00134803
-392.737,0.969655,0.177861,4,15,0,410.968,0.985258,0.963019,0.306247,0.517554,0.00870899,0.931341,0.748258,0.00538858,0.995129,0.0185165,0.967771,0.993075,0.0834976,0.93694,0.147197,0.948777,0.0722534,0.254429,0.635244,0.94206,0.349789,0.263471,0.744834,0.613086,0.00885367,0.0147424,0.0369808,0.693753,0.482446,0.991291,0.0686588,0.251742,0.994611,0.00487141,0.981483,0.0322292,0.00692486,0.916502,0.0630604,0.852803,0.0512227,0.927747,0.745571,0.364756,0.0579397,0.650211,0.736529,0.255166,0.386914,0.991146,0.00844894,0.501137,0.00746628,0.266047,0.241071,0.212519,0.403403,0.0202969,0.339611,2.36573e-07
-393.305,0.818386,0.177861,5,63,0,409.783,0.869123,0.938268,0.691075,0.652143,0.103123,0.960707,0.996693,0.000106129,0.979775,0.0660573,0.992318,0.565052,0.247073,0.999219,0.0126448,0.798916,0.586548,0.10538,0.931594,0.861403,0.485602,0.313304,0.892005,0.759315,0.121601,0.130877,0.0617317,0.308925,0.347857,0.896877,0.0392932,0.00330738,0.999894,0.020225,0.933943,0.00768229,0.434948,0.752927,0.000780953,0.987355,0.201084,0.413452,0.89462,0.0684059,0.138597,0.514398,0.686696,0.107995,0.240685,0.878399,0.00446785,0.408394,0.000126272,0.335531,0.322602,0.256046,0.383469,1.3502e-07,0.289335,2.93257e-05
-388.888,0.99145,0.177861,4,15,0,406.229,0.920581,0.923331,0.607797,0.652635,0.0224523,0.855472,0.883954,0.160933,0.99521,0.011459,0.720899,0.966022,0.467059,0.938252,0.229126,0.815954,0.467076,0.111093,0.863551,0.959875,0.24913,0.122453,0.323107,0.558047,0.016665,0.0794187,0.0766688,0.392203,0.347365,0.977548,0.144528,0.116046,0.839067,0.00478972,0.988541,0.279101,0.0339776,0.532941,0.0617481,0.770874,0.184046,0.532924,0.888907,0.136449,0.0401248,0.75087,0.877547,0.676893,0.441953,0.983335,0.00165296,0.396893,0.0129207,0.323315,0.238482,0.27961,0.450393,0.000178277,0.296551,3.34608e-06
-388.75,0.991351,0.177861,4,15,0,399.16,0.495836,0.879457,0.549925,0.582848,0.00934841,0.93659,0.947326,0.0096646,0.996411,0.0599512,0.968695,0.907729,0.24488,0.94821,0.038368,0.792473,0.380379,0.131471,0.899281,0.972468,0.117344,0.503314,0.502769,0.520734,0.0512628,0.504164,0.120543,0.450075,0.417152,0.990652,0.0634095,0.0526743,0.990335,0.00358903,0.940049,0.0313055,0.0922708,0.75512,0.0517902,0.961632,0.207527,0.619621,0.868529,0.100719,0.0275317,0.882656,0.496686,0.497231,0.479266,0.948737,0.00834713,0.391521,0.000283514,0.365802,0.232515,0.242618,0.412401,3.90355e-08,0.346454,5.91295e-05
-394.967,0.926183,0.177861,4,31,0,403.107,0.992262,0.9779,0.67903,0.385912,0.0154307,0.886563,0.674682,0.00626097,0.998693,0.00586753,0.830627,0.705599,0.185747,0.960809,0.146403,0.969548,0.209295,0.176499,0.476719,0.962453,0.623339,0.0377587,0.875465,0.448355,0.0270437,0.00773835,0.0221005,0.32097,0.614088,0.984569,0.113437,0.325318,0.993739,0.00130725,0.994132,0.169373,0.294401,0.814253,0.0391911,0.853597,0.0304518,0.790705,0.823501,0.523281,0.0375473,0.376661,0.962241,0.124535,0.551645,0.972956,0.000910701,0.416337,0.00646236,0.355405,0.234972,0.228257,0.408458,2.02904e-07,0.349197,9.03118e-07
-395.647,0.943488,0.177861,4,15,0,412.414,0.962492,0.964201,0.609253,0.641527,0.00229557,0.979446,0.999936,0.0959418,0.757777,0.0285336,0.992614,0.962324,0.238944,0.980963,0.00444681,0.518618,0.230834,0.214457,0.96617,0.723793,0.110609,0.244542,0.523806,0.722963,0.070018,0.0375084,0.0357994,0.390747,0.358473,0.997704,0.0205543,6.38893e-05,0.904058,0.242223,0.971466,0.00738615,0.0376761,0.761056,0.0190373,0.995553,0.481382,0.769166,0.785543,0.0338299,0.276207,0.889391,0.755458,0.476194,0.277037,0.929982,0.00335681,0.306429,4.38395e-06,0.312621,0.272423,0.308796,0.448275,0.0193311,0.275941,0.0528224
-397.37,0.127936,0.177861,4,15,0,416.387,0.980007,0.952138,0.558361,0.671768,0.0036582,0.981076,0.999953,0.129142,0.812442,0.0500478,0.994328,0.975377,0.20889,0.965397,0.00252517,0.461086,0.272073,0.245716,0.979473,0.717479,0.0820801,0.183224,0.54887,0.737632,0.0340777,0.0199933,0.047862,0.441639,0.328232,0.996342,0.0189242,4.66113e-05,0.870858,0.187558,0.949952,0.00567163,0.0246232,0.79111,0.0346026,0.997475,0.538914,0.727927,0.754284,0.0205272,0.282521,0.91792,0.816776,0.45113,0.262368,0.965922,0.0232715,0.306599,2.21661e-06,0.30892,0.258407,0.334539,0.451896,0.0101003,0.266424,0.0398413
-390.938,0.998933,0.177861,5,31,0,410.302,0.988056,0.95229,0.535039,0.604268,0.0577803,0.998671,0.999993,0.00548954,0.909006,0.019058,0.971558,0.685728,0.385256,0.887815,0.0215762,0.793144,0.345716,0.0876805,0.969521,0.952177,0.317694,0.0390567,0.742008,0.711974,0.00561572,0.011944,0.0477096,0.464961,0.395732,0.94222,0.00132919,6.89478e-06,0.99451,0.0909937,0.980942,0.0284416,0.314272,0.614744,0.112185,0.978424,0.206856,0.654284,0.912319,0.0304791,0.047823,0.682306,0.960943,0.257992,0.288026,0.994384,0.00796514,0.476645,0.00134396,0.296673,0.280034,0.220549,0.38569,0.000541414,0.324967,0.00559088
-394.313,0.93758,0.177861,4,15,0,405.312,0.990539,0.989656,0.501356,0.575897,0.0436678,0.998395,0.999986,0.00339286,0.989413,0.0135011,0.972549,0.91912,0.247012,0.998555,0.0136546,0.89324,0.183645,0.0270377,0.968089,0.792997,0.15618,0.286967,0.623556,0.565157,0.268225,0.00946095,0.0103438,0.498644,0.424103,0.956332,0.00160499,1.42398e-05,0.996607,0.0105868,0.986499,0.0274515,0.0808797,0.752988,0.00144476,0.986345,0.10676,0.816355,0.972962,0.0319105,0.207003,0.84382,0.713033,0.376444,0.434843,0.731775,0.00264323,0.380071,0.00082808,0.371554,0.236391,0.245664,0.388647,0.00116788,0.371491,0.00154282
-398.408,0.998053,0.177861,4,15,0,406.767,0.982976,0.998332,0.705179,0.785387,0.0524467,0.996646,0.999996,0.000217318,0.993505,0.0714351,0.917716,0.893639,0.299768,0.995209,0.166486,0.635063,0.0501365,0.336707,0.404584,0.896615,0.225514,0.146141,0.809641,0.708939,0.000837702,0.0170238,0.0016683,0.294821,0.214613,0.947553,0.00335357,4.17822e-06,0.999783,0.00649513,0.928565,0.0822836,0.106361,0.700232,0.00479108,0.833514,0.364937,0.949863,0.663293,0.595416,0.103385,0.774486,0.853859,0.190359,0.291061,0.999162,0.00786164,0.4044,0.00588381,0.275731,0.235731,0.295223,0.450637,0.00563993,0.299887,0.0190068
-396.503,0.951819,0.177861,4,15,0,410.033,0.976702,0.934738,0.755395,0.66207,0.00453082,0.998164,0.999988,0.000228635,0.933338,0.0205607,0.895024,0.678949,0.123337,0.730875,0.0202269,0.922848,0.116826,0.0113894,0.964891,0.967476,0.303556,0.197069,0.511687,0.505507,0.040063,0.0232982,0.0652624,0.244605,0.33793,0.995469,0.00183597,1.17866e-05,0.999771,0.0666622,0.979439,0.104976,0.321051,0.876663,0.269125,0.979773,0.0771515,0.883174,0.988611,0.0351088,0.0325243,0.696444,0.802931,0.488313,0.494493,0.959937,0.00078691,0.376473,0.000383181,0.382143,0.311664,0.237408,0.38466,4.37435e-06,0.302506,0.00397127
-393.444,0.994484,0.177861,4,15,0,406.434,0.973853,0.978926,0.645257,0.446075,0.0646855,0.804903,0.999955,3.8148e-05,0.924227,0.0143568,0.961188,0.989311,0.622074,0.999262,0.0815119,0.859309,0.335681,0.308491,0.714236,0.992702,0.452978,0.298631,0.832737,0.712593,0.0376127,0.0261473,0.0210742,0.354743,0.553925,0.935314,0.195097,4.49115e-05,0.999962,0.075773,0.985643,0.0388122,0.0106887,0.377926,0.000737802,0.918488,0.140691,0.664319,0.691509,0.285764,0.00729811,0.547022,0.701369,0.167263,0.287407,0.962387,0.0244936,0.377677,0.00104076,0.317176,0.252667,0.291253,0.443316,0.0137284,0.278483,0.0001666
-398.387,0.372203,0.177861,4,15,0,412.86,0.971928,0.851616,0.68775,0.560709,0.0734311,0.939428,0.999844,4.88627e-05,0.983419,0.10281,0.943387,0.97336,0.836434,0.999446,0.193739,0.873766,0.195149,0.388086,0.812739,0.95701,0.276344,0.111521,0.889446,0.787348,0.0217466,0.0280718,0.148384,0.31225,0.439291,0.926569,0.060572,0.000155692,0.999951,0.0165811,0.89719,0.0566131,0.0266397,0.163566,0.000553739,0.806261,0.126234,0.804851,0.611914,0.187261,0.0429898,0.723656,0.888479,0.110554,0.212652,0.978253,1.8298e-05,0.47442,0.00676195,0.274276,0.252015,0.239863,0.478455,0.0113117,0.26275,0.000129297
-397.11,0.448581,0.177861,4,15,0,414.878,0.83798,0.790627,0.627571,0.588933,0.0452215,0.992325,0.999787,3.5025e-05,0.993901,0.06842,0.877322,0.878682,0.852979,0.998844,0.13574,0.754828,0.324692,0.113957,0.805026,0.908176,0.440215,0.120808,0.862433,0.703542,0.181358,0.16202,0.209373,0.372429,0.411067,0.954779,0.00767471,0.000212763,0.999965,0.00609884,0.93158,0.122678,0.121318,0.147021,0.00115554,0.86426,0.245172,0.675308,0.886043,0.194974,0.0918244,0.559785,0.879192,0.137567,0.296458,0.818642,0.0111638,0.501958,0.0011987,0.300494,0.258366,0.193546,0.480804,0.00385855,0.248467,0.000143689
-395.773,0.827686,0.177861,4,31,0,417.583,0.911211,0.90943,0.764685,0.518493,0.234178,0.918834,0.999964,0.000154462,0.962868,0.0145913,0.882553,0.948534,0.585227,0.995982,0.0385503,0.776348,0.218251,0.417531,0.698339,0.918314,0.552524,0.536834,0.741977,0.600124,0.00357515,0.0887895,0.0905698,0.235315,0.481507,0.765822,0.0811664,3.58074e-05,0.999846,0.0371324,0.985409,0.117447,0.0514662,0.414773,0.00401833,0.96145,0.223652,0.781749,0.582469,0.301661,0.0816858,0.447476,0.463166,0.258023,0.399876,0.996425,0.00130856,0.509144,0.000495704,0.297816,0.303515,0.192916,0.432788,0.000124841,0.261893,3.18292e-11
-401.709,0.954472,0.177861,4,15,0,416.053,0.996182,0.954556,0.66111,0.445985,0.00397443,0.856419,0.999711,0.000178349,0.988519,0.0185801,0.920578,0.999262,0.170257,0.97884,0.000162859,0.924177,0.534262,0.0725372,0.84339,0.908316,0.338293,0.185813,0.535358,0.65094,0.258898,0.00381753,0.0454443,0.33889,0.554015,0.996026,0.143581,0.000289117,0.999822,0.0114811,0.98142,0.0794222,0.000737942,0.829743,0.0211596,0.999837,0.0758229,0.465738,0.927463,0.15661,0.0916842,0.661707,0.814187,0.464642,0.34906,0.741102,0.00124734,0.425093,0.0070343,0.341839,0.352594,0.198203,0.390689,0.0348651,0.248435,3.13877e-09
-401.567,0.99222,0.177861,4,31,0,420.765,0.946362,0.972916,0.57213,0.661423,0.0218423,0.99986,0.999097,0.00240481,0.99896,0.0514073,0.941641,0.874118,0.724133,0.937241,4.52389e-07,0.954118,0.0351885,0.180346,0.877538,0.94383,0.385874,0.215954,0.815614,0.696148,0.00100176,0.0536379,0.0270844,0.42787,0.338577,0.978158,0.000139865,0.000903443,0.997595,0.00103958,0.948593,0.058359,0.125882,0.275867,0.0627593,1,0.0458821,0.964811,0.819654,0.122462,0.0561702,0.614126,0.784046,0.184386,0.303852,0.998998,0.00332675,0.36514,0.000188467,0.365651,0.266776,0.269192,0.45949,8.55621e-12,0.270219,1.69652e-05
-399.212,0.978567,0.177861,4,31,0,418.024,0.813722,0.920833,0.757255,0.49683,0.0563276,0.999988,0.89263,0.0436247,0.999978,0.0170064,0.881809,0.946882,0.131499,0.981705,4.32063e-06,0.916991,0.471378,0.207526,0.67906,0.824924,0.215822,0.331312,0.508859,0.512014,0.00126046,0.186278,0.0791667,0.242745,0.50317,0.943672,1.1772e-05,0.10737,0.956375,2.23363e-05,0.982994,0.118191,0.0531176,0.868501,0.018295,0.999996,0.0830092,0.528622,0.792474,0.32094,0.175076,0.784178,0.668688,0.491141,0.487986,0.99874,0.0100084,0.379799,0.000234901,0.404249,0.271554,0.215946,0.428972,4.88969e-06,0.289231,1.63642e-06
-397.301,0.973573,0.177861,4,31,0,410.081,0.991299,0.982402,0.540367,0.444007,0.0251345,0.998511,0.857125,0.0383401,0.999202,0.0293901,0.973991,0.948591,0.533293,0.928928,3.30631e-05,0.975872,0.138821,0.161925,0.864354,0.92039,0.60783,0.15326,0.730204,0.751144,0.18736,0.00870095,0.0175975,0.459633,0.555993,0.974866,0.00148864,0.142875,0.96166,0.000797502,0.97061,0.0260092,0.0514089,0.466707,0.0710722,0.999967,0.024128,0.861179,0.838075,0.135646,0.0796099,0.39217,0.84674,0.269796,0.248856,0.81264,0.00045658,0.420851,3.14338e-06,0.262055,0.246774,0.317088,0.379618,1.39946e-06,0.373148,4.23866e-06
-392.64,0.929972,0.177861,4,15,0,411.8,0.972611,0.97225,0.613343,0.414401,0.000340187,0.922623,0.931664,0.0219056,0.979689,0.01579,0.849612,0.69659,0.459054,0.975275,3.72044e-05,0.949144,0.0361537,0.21469,0.695382,0.803327,0.0958528,0.283969,0.55488,0.709315,0.00447426,0.0273886,0.0277505,0.386657,0.585599,0.99966,0.0773768,0.0683364,0.978094,0.0203109,0.98421,0.150388,0.30341,0.540946,0.0247247,0.999963,0.0508563,0.963846,0.78531,0.304618,0.196673,0.904147,0.716031,0.44512,0.290685,0.995526,0.000171474,0.432937,0.00143192,0.327429,0.327953,0.176279,0.388088,0.0185251,0.282355,0.0448296
-394.956,0.99166,0.177861,4,15,0,406.587,0.937406,0.808411,0.729408,0.635703,0.000738724,0.90435,0.955993,0.109941,0.996906,0.0414596,0.942419,0.938938,0.41155,0.927134,3.01248e-06,0.937146,0.154114,0.202606,0.867183,0.681597,0.0221842,0.429074,0.68084,0.479243,0.0536127,0.0625941,0.191589,0.270592,0.364297,0.999261,0.0956503,0.0440073,0.890059,0.00309448,0.95854,0.0575811,0.0610622,0.58845,0.0728662,0.999997,0.0628542,0.845886,0.797394,0.132817,0.318403,0.977816,0.570926,0.31916,0.520757,0.946387,0.00621425,0.357339,0.00350953,0.323795,0.316384,0.317532,0.345801,8.86227e-05,0.328091,0.00124565
-391.826,0.975294,0.177861,4,15,0,406.394,0.906352,0.998688,0.612872,0.689845,0.000732394,0.961502,0.88693,0.00666467,0.929206,0.00285017,0.935541,0.924291,0.194788,0.964366,5.24959e-05,0.659784,0.180802,0.114244,0.698224,0.98264,0.72339,0.174453,0.65671,0.650379,0.032777,0.0936482,0.0013122,0.387128,0.310155,0.999268,0.0384978,0.11307,0.993335,0.0707942,0.99715,0.0644594,0.0757094,0.805212,0.0356341,0.999948,0.340216,0.819198,0.885756,0.301776,0.0173604,0.27661,0.825547,0.34329,0.349621,0.967223,0.0018391,0.350183,0.00252764,0.351395,0.186894,0.297874,0.477572,0.000506931,0.331168,4.14382e-05
-394.366,0.885446,0.177861,5,31,0,407.43,0.999682,0.99807,0.633897,0.436279,0.158884,0.865858,0.948685,0.0624028,0.946881,0.0597566,0.927245,0.997288,0.384118,0.957733,0.000266772,0.940314,0.219251,0.216329,0.793322,0.323888,0.165391,0.264662,0.767864,0.432841,0.0676623,0.000318376,0.00193005,0.366103,0.563721,0.841116,0.134142,0.0513145,0.937597,0.0531192,0.940243,0.0727554,0.00271223,0.615882,0.0422669,0.999733,0.0596863,0.780749,0.783671,0.206678,0.676112,0.834609,0.735338,0.232136,0.567159,0.932338,0.00775716,0.429048,3.89585e-08,0.295474,0.21448,0.257154,0.428819,0.00113912,0.348944,0.0171851
-392.067,0.862104,0.177861,4,15,0,407.342,0.999978,0.997144,0.404825,0.45694,0.0183865,0.91853,0.820818,0.0366661,0.8209,0.00136038,0.877006,0.983758,0.322707,0.999036,0.00286695,0.86309,0.452312,0.0641926,0.713383,0.975774,0.179221,0.26373,0.661288,0.680398,0.0113599,2.22361e-05,0.00285598,0.595175,0.54306,0.981614,0.0814696,0.179182,0.963334,0.1791,0.99864,0.122994,0.0162418,0.677293,0.000964025,0.997133,0.13691,0.547688,0.935807,0.286617,0.0242255,0.820779,0.73627,0.338712,0.319602,0.98864,0.000580936,0.435536,0.000494968,0.28179,0.28055,0.276189,0.406365,0.000367919,0.312009,0.00611718
-391.763,0.940682,0.177861,4,15,0,411.537,0.999586,0.658246,0.377873,0.517462,0.0739289,0.957531,0.953458,0.000504395,0.983069,0.0346934,0.99183,0.716315,0.260512,0.944769,0.040178,0.912721,0.135296,0.116589,0.846849,0.899885,0.207378,0.0323714,0.746947,0.580288,0.0944016,0.000414018,0.341754,0.622127,0.482538,0.926071,0.0424688,0.0465423,0.999496,0.0169309,0.965307,0.00816979,0.283685,0.739488,0.0552312,0.959822,0.0872785,0.864704,0.883411,0.153151,0.100115,0.792622,0.967629,0.253053,0.419712,0.905598,8.42379e-05,0.369453,0.00142479,0.358141,0.207094,0.272327,0.43374,7.36125e-05,0.357656,5.49358e-06
-402.915,0.98961,0.177861,4,15,0,413.788,0.999722,0.994966,0.472882,0.588351,0.00481608,0.945044,0.424361,1.8629e-05,0.977939,0.0300104,0.89782,0.753829,0.114463,0.924021,0.0257811,0.939131,0.0958072,0.32337,0.549489,0.748753,0.0640413,0.448614,0.364173,0.557601,0.0349,0.000277805,0.00503381,0.527118,0.411649,0.995184,0.0549565,0.575639,0.999981,0.0220608,0.96999,0.10218,0.246171,0.885537,0.0759795,0.974219,0.0608692,0.904193,0.67663,0.450511,0.251247,0.935959,0.551386,0.635827,0.442399,0.9651,0.000471657,0.416794,0.000731651,0.378099,0.210604,0.168895,0.444128,0.0360694,0.344065,0.000142885
-400.058,0.649376,0.177861,4,31,0,417.751,0.998668,0.998152,0.39003,0.499474,0.0409954,0.914389,0.91848,8.86561e-05,0.930069,0.0226836,0.871655,0.945047,0.10335,0.898308,0.0472319,0.947098,0.122388,0.249013,0.604972,0.566703,0.0780336,0.536834,0.368565,0.538921,0.0881942,0.00133208,0.00184849,0.60997,0.500526,0.959005,0.0856106,0.08152,0.999911,0.0699309,0.977316,0.128345,0.0549527,0.89665,0.101692,0.952768,0.0529021,0.877612,0.750987,0.395028,0.433297,0.921966,0.463166,0.631435,0.461079,0.911806,0.000224593,0.46642,0.007375,0.35263,0.206228,0.179633,0.428069,0.0013163,0.358103,4.75289e-07
-390.504,0.985072,0.177861,4,15,0,413.152,0.952789,0.998739,0.479498,0.316065,0.0163185,0.969987,0.810875,0.00104709,0.853733,0.0679552,0.908665,0.849496,0.469735,0.938289,0.183478,0.773881,0.147344,0.186243,0.906509,0.802743,0.378154,0.0395805,0.624755,0.585835,0.0658582,0.0472112,0.00126066,0.520502,0.683935,0.983681,0.0300131,0.189125,0.998953,0.146267,0.932045,0.0913354,0.150504,0.530265,0.0617111,0.816522,0.226119,0.852656,0.813757,0.0934911,0.197257,0.621846,0.96042,0.375245,0.414165,0.934142,2.06013e-06,0.418003,1.71917e-05,0.264653,0.221502,0.311576,0.416135,2.48455e-06,0.362344,0.00576572
-394.919,0.845839,0.177861,4,15,0,411.672,0.472632,0.999507,0.503216,0.404035,0.0301008,0.988424,0.737307,0.000175595,0.827254,0.00429631,0.997687,0.953924,0.397198,0.949472,0.18475,0.889953,0.170115,0.0587833,0.880508,0.982644,0.295234,0.422239,0.821334,0.45463,0.0138014,0.527368,0.000493435,0.496784,0.595965,0.969899,0.0115757,0.262693,0.999824,0.172746,0.995704,0.00231315,0.0460762,0.602802,0.0505277,0.81525,0.110047,0.829885,0.941217,0.119492,0.017356,0.704766,0.577761,0.178666,0.54537,0.986199,1.38069e-05,0.403984,8.25937e-07,0.258566,0.250173,0.336962,0.429162,0.000354264,0.32065,0.000133944
-393.108,0.426806,0.177861,4,15,0,408.751,0.945774,0.998515,0.69679,0.552213,0.0290386,0.839135,0.934501,0.000141218,0.961914,0.219568,0.960102,0.770526,0.451006,0.908331,0.0504576,0.978021,0.260528,0.0186116,0.969649,0.939183,0.253919,0.112791,0.941798,0.54403,0.0250399,0.0542256,0.00148491,0.30321,0.447787,0.970961,0.160865,0.0654987,0.999859,0.0380859,0.780432,0.0398978,0.229474,0.548994,0.0916692,0.949542,0.0219792,0.739472,0.981388,0.0303505,0.060817,0.746081,0.887209,0.0582018,0.45597,0.97496,0.023044,0.398887,1.58839e-05,0.310395,0.247786,0.284042,0.368588,0.00657399,0.360566,0.000101135
-392.766,0.989783,0.177861,4,31,0,407.188,0.954097,0.999537,0.755279,0.646647,0.0129544,0.900934,0.891239,0.000144564,0.856929,0.0874218,0.881269,0.845715,0.327106,0.773978,0.0144129,0.987471,0.144625,0.0536756,0.941157,0.990783,0.13129,0.186903,0.925713,0.60198,0.0494376,0.0459026,0.000462755,0.244721,0.353353,0.987046,0.0990657,0.108761,0.999855,0.143071,0.912578,0.118731,0.154285,0.672894,0.226022,0.985587,0.0125289,0.855375,0.946324,0.058843,0.00921672,0.86871,0.813097,0.0742867,0.39802,0.950562,0.0347865,0.382369,1.2383e-05,0.336192,0.25552,0.276258,0.387327,0.00517983,0.322354,8.32929e-07
-389.002,0.918285,0.177861,4,15,0,404.092,0.924787,0.725484,0.54215,0.465135,0.0814151,0.995718,0.906233,0.168271,0.996057,0.00211654,0.972324,0.924797,0.171777,0.998427,0.165448,0.582753,0.212647,0.123158,0.731389,0.900096,0.618897,0.21604,0.399624,0.563979,0.0132085,0.0752131,0.274516,0.45785,0.534865,0.918585,0.00428228,0.0937667,0.831729,0.00394251,0.997883,0.0276757,0.0752033,0.828223,0.00157299,0.834552,0.417247,0.787353,0.876842,0.268611,0.0999044,0.381103,0.78396,0.600376,0.436021,0.986791,0.000447042,0.385044,0.000414562,0.344883,0.282225,0.26315,0.434377,0.00437422,0.282537,0.0025486
